calibration_task-0-keypress: {""altKey"":false,""charCode"":35,""ctrlKey"":false,""keyCode"":35,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301728050304,""which"":35}
task-144-character-1-alphabet: myanmar
task-144-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ms3ynjaxhn31cehcip.png
task-144-character-1-character-number: 31
task-144-character-1-id: a1s3njxhehcip
task-144-is-correct-answer: true
task-144-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":106,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728840690,""which"":106}
task-144-keypress_before_show_prompt_count: 0
task-144-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-144-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-144-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-144-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-144-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-144-reaction-time: 1236
task-144-time-of-doTask: 1302074438375
task-144-time-of-keypress: 1302074440690
task-144-time-of-showCharacters: 1302074439454
task-145-are-same: false
task-145-character-0-alphabet: tagalog
task-145-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ti9a2agaca10zrkacw.png
task-145-character-0-character-number: 10
task-145-character-0-id: a1i92aacrkacw
task-145-character-1-alphabet: tagalog
task-145-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ti9a2agaca06zrkacw.png
task-145-character-1-character-number: 06
task-145-character-1-id: a1i92aacrkacw
task-145-is-correct-answer: true
task-145-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":106,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728845225,""which"":106}
task-145-keypress_before_show_prompt_count: 0
task-145-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-145-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-145-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-145-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-145-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-145-reaction-time: 2273
task-145-time-of-doTask: 1302074441704
task-145-time-of-keypress: 1302074445226
task-145-time-of-showCharacters: 1302074442953
task-146-are-same: true
task-146-character-0-alphabet: atemayar
task-146-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2a3ptsxe2zm06o4f65q.png
task-146-character-0-character-number: 06
task-146-character-0-id: a23psx2z4f65q
task-146-character-1-alphabet: atemayar
task-146-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ayotvlelum06yv1c9h.png
task-146-character-1-character-number: 06
task-146-character-1-id: a1yovlluv1c9h
task-146-is-correct-answer: true
task-146-keypress: 
task-146-keypress_before_show_prompt_count: 
task-146-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-146-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-146-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-146-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-146-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-146-reaction-time: -1
task-146-time-of-doTask: 1302074446241
task-146-time-of-keypress: 
task-146-time-of-showCharacters: 1302074447299
task-147-are-same: true
task-147-character-0-alphabet: tagalog
task-147-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3tqaat9gqka026qumi2.png
task-147-character-0-character-number: 02
task-147-character-0-id: a3qat9qkqumi2
task-147-character-1-alphabet: tagalog
task-147-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1tl2afzgyna02s31zvf.png
task-147-character-1-character-number: 02
task-147-character-1-id: a1l2fzyn31zvf
task-147-is-correct-answer: true
task-147-keypress: 
task-147-keypress_before_show_prompt_count: 
task-147-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-147-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-147-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-147-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-147-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-147-reaction-time: -1
task-147-time-of-doTask: 1302074452314
task-147-time-of-keypress: 
task-147-time-of-showCharacters: 1302074453444
task-148-are-same: true
task-148-character-0-alphabet: tagalog
task-148-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ayt0bajcggya102dhix.png
task-148-character-0-character-number: 10
task-148-character-0-id: ay0bjcgydhix
task-148-character-1-alphabet: tagalog
task-148-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ta2a5pgyfa10ooa9ge.png
task-148-character-1-character-number: 10
task-148-character-1-id: a1a25pyfoa9ge
task-148-is-correct-answer: true
task-148-keypress: 
task-148-keypress_before_show_prompt_count: 
task-148-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-148-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-148-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-148-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-148-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-148-reaction-time: -1
task-148-time-of-doTask: 1302074458460
task-148-time-of-keypress: 
task-148-time-of-showCharacters: 1302074459562
task-149-are-same: false
task-149-character-0-alphabet: atemayar
task-149-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3a1xtqfetzm06icsia2.png
task-149-character-0-character-number: 06
task-149-character-0-id: a31xqftzcsia2
task-149-character-1-alphabet: myanmar
task-149-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1maeyguanfn3116e081.png
task-149-character-1-character-number: 31
task-149-character-1-id: a1aegunf6e081
task-149-is-correct-answer: true
task-149-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":106,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728866518,""which"":106}
task-149-keypress_before_show_prompt_count: 0
task-149-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-149-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-149-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-149-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-149-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-149-reaction-time: 1307
task-149-time-of-doTask: 1302074464577
task-149-time-of-keypress: 1302074466518
task-149-time-of-showCharacters: 1302074465211
task-15-are-same: false
task-15-character-0-alphabet: sylheti
task-15-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a6sfjybvluzh17yrhm6.png
task-15-character-0-character-number: 17
task-15-character-0-id: a6fjbvuzrhm6
task-15-character-1-alphabet: tagalog
task-15-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1tj8as7ggia05uyto4a.png
task-15-character-1-character-number: 05
task-15-character-1-id: a1j8s7giyto4a
task-15-is-correct-answer: true
task-15-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728214275,""which"":97}
task-15-keypress_before_show_prompt_count: 0
task-15-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-15-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-15-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-15-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-15-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-15-reaction-time: 681
task-15-time-of-doTask: 1302073812811
task-15-time-of-keypress: 1302073814275
task-15-time-of-showCharacters: 1302073813594
task-150-are-same: true
task-150-character-0-alphabet: inuktitut
task-150-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ij8ns7ugik03uyto4a.png
task-150-character-0-character-number: 03
task-150-character-0-id: a1j8s7giyto4a
task-150-character-1-alphabet: inuktitut
task-150-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1is3nnjuxhk03cehcip.png
task-150-character-1-character-number: 03
task-150-character-1-id: a1s3njxhehcip
task-150-is-correct-answer: true
task-150-keypress: 
task-150-keypress_before_show_prompt_count: 
task-150-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-150-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-150-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-150-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-150-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-150-reaction-time: -1
task-150-time-of-doTask: 1302074469467
task-150-time-of-keypress: 
task-150-time-of-showCharacters: 1302074470889
task-151-are-same: true
task-151-character-0-alphabet: sylheti
task-151-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3s0xyq7l55h19n5spo8.png
task-151-character-0-character-number: 19
task-151-character-0-id: a30xq7555spo8
task-151-character-1-alphabet: sylheti
task-151-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/amsynypll5xh19zzw6q.png
task-151-character-1-character-number: 19
task-151-character-1-id: amynpl5xzw6q
task-151-is-correct-answer: true
task-151-keypress: 
task-151-keypress_before_show_prompt_count: 
task-151-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-151-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-151-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-151-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-151-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-151-reaction-time: -1
task-151-time-of-doTask: 1302074475905
task-151-time-of-keypress: 
task-151-time-of-showCharacters: 1302074476629
task-152-are-same: false
task-152-character-0-alphabet: sylheti
task-152-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ays0byjclgyh282dhix.png
task-152-character-0-character-number: 28
task-152-character-0-id: ay0bjcgydhix
task-152-character-1-alphabet: sylheti
task-152-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3s0xyq7l55h19n5spo8.png
task-152-character-1-character-number: 19
task-152-character-1-id: a30xq7555spo8
task-152-is-correct-answer: true
task-152-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":106,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728884377,""which"":106}
task-152-keypress_before_show_prompt_count: 0
task-152-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-152-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-152-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-152-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-152-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-152-reaction-time: 1543
task-152-time-of-doTask: 1302074481646
task-152-time-of-keypress: 1302074484377
task-152-time-of-showCharacters: 1302074482834
task-153-are-same: true
task-153-character-0-alphabet: inuktitut
task-153-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1iqknu9umck11gcvl35.png
task-153-character-0-character-number: 11
task-153-character-0-id: a1qku9mccvl35
task-153-character-1-alphabet: inuktitut
task-153-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2iqnnqdu7mk11x8zfbo.png
task-153-character-1-character-number: 11
task-153-character-1-id: a2qnqd7m8zfbo
task-153-is-correct-answer: false
task-153-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":106,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728889800,""which"":106}
task-153-keypress_before_show_prompt_count: 0
task-153-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-153-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-153-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-153-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-153-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-153-reaction-time: 3194
task-153-time-of-doTask: 1302074485388
task-153-time-of-keypress: 1302074489801
task-153-time-of-showCharacters: 1302074486607
task-154-are-same: false
task-154-character-0-alphabet: atemayar
task-154-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1amatnxezom10lpzden.png
task-154-character-0-character-number: 10
task-154-character-0-id: a1manxzopzden
task-154-character-1-alphabet: myanmar
task-154-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ms3ynjaxhn25cehcip.png
task-154-character-1-character-number: 25
task-154-character-1-id: a1s3njxhehcip
task-154-is-correct-answer: true
task-154-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":106,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728892685,""which"":106}
task-154-keypress_before_show_prompt_count: 0
task-154-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-154-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-154-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-154-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-154-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-154-reaction-time: 1082
task-154-time-of-doTask: 1302074490816
task-154-time-of-keypress: 1302074492685
task-154-time-of-showCharacters: 1302074491603
task-155-are-same: false
task-155-character-0-alphabet: inuktitut
task-155-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3imvn1jutwk03hep7xn.png
task-155-character-0-character-number: 03
task-155-character-0-id: a3mv1jtwep7xn
task-155-character-1-alphabet: inuktitut
task-155-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1i2rnfyur8k11edbn79.png
task-155-character-1-character-number: 11
task-155-character-1-id: a12rfyr8dbn79
task-155-is-correct-answer: true
task-155-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":106,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728895709,""which"":106}
task-155-keypress_before_show_prompt_count: 0
task-155-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-155-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-155-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-155-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-155-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-155-reaction-time: 987
task-155-time-of-doTask: 1302074493701
task-155-time-of-keypress: 1302074495709
task-155-time-of-showCharacters: 1302074494722
task-156-are-same: true
task-156-character-0-alphabet: tagalog
task-156-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1tyoavlglua05yv1c9h.png
task-156-character-0-character-number: 05
task-156-character-0-id: a1yovlluv1c9h
task-156-character-1-alphabet: tagalog
task-156-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/astu8a13gkba05l7bv1.png
task-156-character-1-character-number: 05
task-156-character-1-id: asu813kb7bv1
task-156-is-correct-answer: true
task-156-keypress: 
task-156-keypress_before_show_prompt_count: 
task-156-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-156-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-156-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-156-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-156-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-156-reaction-time: -1
task-156-time-of-doTask: 1302074496719
task-156-time-of-keypress: 
task-156-time-of-showCharacters: 1302074497466
task-157-are-same: false
task-157-character-0-alphabet: korean
task-157-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/aakv4opzrxde047oebd.png
task-157-character-0-character-number: 04
task-157-character-0-id: aav4pzxdoebd
task-157-character-1-alphabet: sylheti
task-157-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ss3ynjlxhh20cehcip.png
task-157-character-1-character-number: 20
task-157-character-1-id: a1s3njxhehcip
task-157-is-correct-answer: true
task-157-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":106,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728904952,""which"":106}
task-157-keypress_before_show_prompt_count: 0
task-157-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-157-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-157-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-157-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-157-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-157-reaction-time: 1020
task-157-time-of-doTask: 1302074502482
task-157-time-of-keypress: 1302074504952
task-157-time-of-showCharacters: 1302074503932
task-158-are-same: true
task-158-character-0-alphabet: myanmar
task-158-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ammynypla5xn31zzw6q.png
task-158-character-0-character-number: 31
task-158-character-0-id: amynpl5xzw6q
task-158-character-1-alphabet: myanmar
task-158-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/admc8yvbakon31vocrr.png
task-158-character-1-character-number: 31
task-158-character-1-id: adc8vbkoocrr
task-158-is-correct-answer: true
task-158-keypress: 
task-158-keypress_before_show_prompt_count: 
task-158-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-158-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-158-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-158-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-158-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-158-reaction-time: -1
task-158-time-of-doTask: 1302074505962
task-158-time-of-keypress: 
task-158-time-of-showCharacters: 1302074507322
task-159-are-same: false
task-159-character-0-alphabet: myanmar
task-159-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1mstyvgajqn32bfl5kk.png
task-159-character-0-character-number: 32
task-159-character-0-id: a1stvgjqfl5kk
task-159-character-1-alphabet: atemayar
task-159-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1aqktu9emcm06gcvl35.png
task-159-character-1-character-number: 06
task-159-character-1-id: a1qku9mccvl35
task-159-is-correct-answer: true
task-159-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":106,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728914047,""which"":106}
task-159-keypress_before_show_prompt_count: 0
task-159-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-159-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-159-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-159-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-159-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-159-reaction-time: 1065
task-159-time-of-doTask: 1302074512332
task-159-time-of-keypress: 1302074514047
task-159-time-of-showCharacters: 1302074512982
task-16-are-same: true
task-16-character-0-alphabet: korean
task-16-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3kdfoh6rdpe28di11ip.png
task-16-character-0-character-number: 28
task-16-character-0-id: a3dfh6dpi11ip
task-16-character-1-alphabet: korean
task-16-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/awk82oorruae28fmauz.png
task-16-character-1-character-number: 28
task-16-character-1-id: aw82oruamauz
task-16-is-correct-answer: true
task-16-keypress: 
task-16-keypress_before_show_prompt_count: 
task-16-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-16-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-16-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-16-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-16-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-16-reaction-time: -1
task-16-time-of-doTask: 1302073815294
task-16-time-of-keypress: 
task-16-time-of-showCharacters: 1302073815991
task-160-are-same: true
task-160-character-0-alphabet: korean
task-160-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3kdfoh6rdpe29di11ip.png
task-160-character-0-character-number: 29
task-160-character-0-id: a3dfh6dpi11ip
task-160-character-1-alphabet: korean
task-160-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1kudoqvr4pe29ufypkn.png
task-160-character-1-character-number: 29
task-160-character-1-id: a1udqv4pfypkn
task-160-is-correct-answer: true
task-160-keypress: 
task-160-keypress_before_show_prompt_count: 
task-160-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-160-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-160-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-160-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-160-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-160-reaction-time: -1
task-160-time-of-doTask: 1302074517165
task-160-time-of-keypress: 
task-160-time-of-showCharacters: 1302074518574
task-161-are-same: false
task-161-character-0-alphabet: atemayar
task-161-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2a3ptsxe2zm25o4f65q.png
task-161-character-0-character-number: 25
task-161-character-0-id: a23psx2z4f65q
task-161-character-1-alphabet: korean
task-161-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/aakv4opzrxde297oebd.png
task-161-character-1-character-number: 29
task-161-character-1-id: aav4pzxdoebd
task-161-is-correct-answer: true
task-161-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":106,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728925574,""which"":106}
task-161-keypress_before_show_prompt_count: 0
task-161-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-161-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-161-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-161-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-161-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-161-reaction-time: 811
task-161-time-of-doTask: 1302074523591
task-161-time-of-keypress: 1302074525574
task-161-time-of-showCharacters: 1302074524763
task-162-are-same: true
task-162-character-0-alphabet: korean
task-162-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1kudoqvr4pe28ufypkn.png
task-162-character-0-character-number: 28
task-162-character-0-id: a1udqv4pfypkn
task-162-character-1-alphabet: korean
task-162-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2kpxo0arywe28txngce.png
task-162-character-1-character-number: 28
task-162-character-1-id: a2px0aywxngce
task-162-is-correct-answer: true
task-162-keypress: 
task-162-keypress_before_show_prompt_count: 
task-162-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-162-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-162-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-162-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-162-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-162-reaction-time: -1
task-162-time-of-doTask: 1302074526611
task-162-time-of-keypress: 
task-162-time-of-showCharacters: 1302074527652
task-163-are-same: true
task-163-character-0-alphabet: sylheti
task-163-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1sl2yfzlynh17s31zvf.png
task-163-character-0-character-number: 17
task-163-character-0-id: a1l2fzyn31zvf
task-163-character-1-alphabet: sylheti
task-163-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/atsvyyxllweh17h5n03.png
task-163-character-1-character-number: 17
task-163-character-1-id: atvyxlwe5n03
task-163-is-correct-answer: true
task-163-keypress: 
task-163-keypress_before_show_prompt_count: 
task-163-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-163-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-163-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-163-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-163-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-163-reaction-time: -1
task-163-time-of-doTask: 1302074532669
task-163-time-of-keypress: 
task-163-time-of-showCharacters: 1302074534170
task-164-are-same: true
task-164-character-0-alphabet: tagalog
task-164-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ayt0bajcggya052dhix.png
task-164-character-0-character-number: 05
task-164-character-0-id: ay0bjcgydhix
task-164-character-1-alphabet: tagalog
task-164-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/agthraklge9a05jvf6z.png
task-164-character-1-character-number: 05
