calibration_task-0-keypress: {""altKey"":false,""charCode"":65,""ctrlKey"":false,""keyCode"":65,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301727522025,""which"":65}
task-143-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/admc8yvbakon31vocrr.png
task-143-character-1-character-number: 31
task-143-character-1-id: adc8vbkoocrr
task-143-is-correct-answer: true
task-143-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728468158,""which"":97}
task-143-keypress_before_show_prompt_count: 0
task-143-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-143-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-143-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-143-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-143-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-143-reaction-time: 1381
task-143-time-of-doTask: 1302074066046
task-143-time-of-keypress: 1302074068158
task-143-time-of-showCharacters: 1302074066777
task-144-are-same: false
task-144-character-0-alphabet: tagalog
task-144-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1t2rafygr8a10edbn79.png
task-144-character-0-character-number: 10
task-144-character-0-id: a12rfyr8dbn79
task-144-character-1-alphabet: tagalog
task-144-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/astu8a13gkba02l7bv1.png
task-144-character-1-character-number: 02
task-144-character-1-id: asu813kb7bv1
task-144-is-correct-answer: true
task-144-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728471821,""which"":97}
task-144-keypress_before_show_prompt_count: 0
task-144-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-144-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-144-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-144-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-144-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-144-reaction-time: 1071
task-144-time-of-doTask: 1302074069247
task-144-time-of-keypress: 1302074071822
task-144-time-of-showCharacters: 1302074070751
task-145-are-same: true
task-145-character-0-alphabet: inuktitut
task-145-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1iqknu9umck11gcvl35.png
task-145-character-0-character-number: 11
task-145-character-0-id: a1qku9mccvl35
task-145-character-1-alphabet: inuktitut
task-145-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/avilbnkmu6qk11ipb1s.png
task-145-character-1-character-number: 11
task-145-character-1-id: avlbkm6qpb1s
task-145-is-correct-answer: true
task-145-keypress: 
task-145-keypress_before_show_prompt_count: 
task-145-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-145-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-145-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-145-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-145-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-145-reaction-time: -1
task-145-time-of-doTask: 1302074072953
task-145-time-of-keypress: 
task-145-time-of-showCharacters: 1302074074047
task-146-are-same: false
task-146-character-0-alphabet: sylheti
task-146-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1sl2yfzlynh19s31zvf.png
task-146-character-0-character-number: 19
task-146-character-0-id: a1l2fzyn31zvf
task-146-character-1-alphabet: inuktitut
task-146-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1imannxuzok02lpzden.png
task-146-character-1-character-number: 02
task-146-character-1-id: a1manxzopzden
task-146-is-correct-answer: true
task-146-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728480830,""which"":97}
task-146-keypress_before_show_prompt_count: 0
task-146-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-146-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-146-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-146-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-146-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-146-reaction-time: 903
task-146-time-of-doTask: 1302074079136
task-146-time-of-keypress: 1302074080831
task-146-time-of-showCharacters: 1302074079928
task-147-are-same: true
task-147-character-0-alphabet: korean
task-147-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/aakv4opzrxde287oebd.png
task-147-character-0-character-number: 28
task-147-character-0-id: aav4pzxdoebd
task-147-character-1-alphabet: korean
task-147-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1kumohcrrje28j9zfdp.png
task-147-character-1-character-number: 28
task-147-character-1-id: a1umhcrj9zfdp
task-147-is-correct-answer: true
task-147-keypress: 
task-147-keypress_before_show_prompt_count: 
task-147-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-147-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-147-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-147-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-147-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-147-reaction-time: -1
task-147-time-of-doTask: 1302074081887
task-147-time-of-keypress: 
task-147-time-of-showCharacters: 1302074082840
task-148-are-same: false
task-148-character-0-alphabet: myanmar
task-148-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3mj1yppa96n31qx14u0.png
task-148-character-0-character-number: 31
task-148-character-0-id: a3j1pp96x14u0
task-148-character-1-alphabet: korean
task-148-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3k9iovbrdme3951ekue.png
task-148-character-1-character-number: 39
task-148-character-1-id: a39ivbdm1ekue
task-148-is-correct-answer: true
task-148-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728489946,""which"":97}
task-148-keypress_before_show_prompt_count: 0
task-148-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-148-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-148-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-148-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-148-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-148-reaction-time: 1152
task-148-time-of-doTask: 1302074087935
task-148-time-of-keypress: 1302074089947
task-148-time-of-showCharacters: 1302074088795
task-149-are-same: true
task-149-character-0-alphabet: atemayar
task-149-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/alajstxte6vm25r0a30.png
task-149-character-0-character-number: 25
task-149-character-0-id: aljsxt6v0a30
task-149-character-1-alphabet: atemayar
task-149-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/avalbtkme6qm25ipb1s.png
task-149-character-1-character-number: 25
task-149-character-1-id: avlbkm6qpb1s
task-149-is-correct-answer: true
task-149-keypress: 
task-149-keypress_before_show_prompt_count: 
task-149-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-149-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-149-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-149-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-149-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-149-reaction-time: -1
task-149-time-of-doTask: 1302074091025
task-149-time-of-keypress: 
task-149-time-of-showCharacters: 1302074092051
task-15-are-same: true
task-15-character-0-alphabet: atemayar
task-15-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1aj8ts7egim25uyto4a.png
task-15-character-0-character-number: 25
task-15-character-0-id: a1j8s7giyto4a
task-15-character-1-alphabet: atemayar
task-15-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/azadwt60e62m251ia38.png
task-15-character-1-character-number: 25
task-15-character-1-id: azdw6062ia38
task-15-is-correct-answer: true
task-15-keypress: 
task-15-keypress_before_show_prompt_count: 
task-15-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-15-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-15-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-15-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-15-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-15-reaction-time: -1
task-15-time-of-doTask: 1302073377409
task-15-time-of-keypress: 
task-15-time-of-showCharacters: 1302073378887
task-150-are-same: false
task-150-character-0-alphabet: sylheti
task-150-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3sr9yq9lwqh201m1nyz.png
task-150-character-0-character-number: 20
task-150-character-0-id: a3r9q9wqm1nyz
task-150-character-1-alphabet: sylheti
task-150-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a6sfjybvluzh19yrhm6.png
task-150-character-1-character-number: 19
task-150-character-1-id: a6fjbvuzrhm6
task-150-is-correct-answer: true
task-150-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728504561,""which"":97}
task-150-keypress_before_show_prompt_count: 0
task-150-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-150-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-150-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-150-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-150-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-150-reaction-time: 1126
task-150-time-of-doTask: 1302074102038
task-150-time-of-keypress: 1302074104562
task-150-time-of-showCharacters: 1302074103436
task-151-are-same: true
task-151-character-0-alphabet: inuktitut
task-151-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/alijsnxtu6vk02r0a30.png
task-151-character-0-character-number: 02
task-151-character-0-id: aljsxt6v0a30
task-151-character-1-alphabet: inuktitut
task-151-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2ipfnktughk02hg1ofp.png
task-151-character-1-character-number: 02
task-151-character-1-id: a2pfktghg1ofp
task-151-is-correct-answer: true
task-151-keypress: 
task-151-keypress_before_show_prompt_count: 
task-151-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-151-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-151-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-151-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-151-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-151-reaction-time: -1
task-151-time-of-doTask: 1302074105707
task-151-time-of-keypress: 
task-151-time-of-showCharacters: 1302074106459
task-152-are-same: false
task-152-character-0-alphabet: sylheti
task-152-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ays0byjclgyh172dhix.png
task-152-character-0-character-number: 17
task-152-character-0-id: ay0bjcgydhix
task-152-character-1-alphabet: inuktitut
task-152-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3inono9uk3k01cy1yu5.png
task-152-character-1-character-number: 01
task-152-character-1-id: a3noo9k3y1yu5
task-152-is-correct-answer: true
task-152-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728514517,""which"":97}
task-152-keypress_before_show_prompt_count: 0
task-152-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-152-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-152-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-152-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-152-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-152-reaction-time: 1347
task-152-time-of-doTask: 1302074111645
task-152-time-of-keypress: 1302074114518
task-152-time-of-showCharacters: 1302074113171
task-153-are-same: false
task-153-character-0-alphabet: myanmar
task-153-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1mstyvgajqn25bfl5kk.png
task-153-character-0-character-number: 25
task-153-character-0-id: a1stvgjqfl5kk
task-153-character-1-alphabet: sylheti
task-153-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3sm0yktl6kh20ujezd1.png
task-153-character-1-character-number: 20
task-153-character-1-id: a3m0kt6kjezd1
task-153-is-correct-answer: true
task-153-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728518380,""which"":97}
task-153-keypress_before_show_prompt_count: 0
task-153-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-153-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-153-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-153-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-153-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-153-reaction-time: 1206
task-153-time-of-doTask: 1302074115646
task-153-time-of-keypress: 1302074118382
task-153-time-of-showCharacters: 1302074117176
task-154-are-same: true
task-154-character-0-alphabet: korean
task-154-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a5k37o9lruie29nt3pc.png
task-154-character-0-character-number: 29
task-154-character-0-id: a5379luit3pc
task-154-character-1-alphabet: korean
task-154-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/awk82oorruae29fmauz.png
task-154-character-1-character-number: 29
task-154-character-1-id: aw82oruamauz
task-154-is-correct-answer: false
task-154-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728523076,""which"":97}
task-154-keypress_before_show_prompt_count: 0
task-154-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-154-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-154-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-154-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-154-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-154-reaction-time: 2286
task-154-time-of-doTask: 1302074119512
task-154-time-of-keypress: 1302074123077
task-154-time-of-showCharacters: 1302074120791
task-155-are-same: true
task-155-character-0-alphabet: atemayar
task-155-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a6afjtbveuzm10yrhm6.png
task-155-character-0-character-number: 10
task-155-character-0-id: a6fjbvuzrhm6
task-155-character-1-alphabet: atemayar
task-155-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3a1et6jechm108ki335.png
task-155-character-1-character-number: 10
task-155-character-1-id: a31e6jchki335
task-155-is-correct-answer: true
task-155-keypress: 
task-155-keypress_before_show_prompt_count: 
task-155-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-155-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-155-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-155-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-155-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-155-reaction-time: -1
task-155-time-of-doTask: 1302074124301
task-155-time-of-keypress: 
task-155-time-of-showCharacters: 1302074125538
task-156-are-same: true
task-156-character-0-alphabet: atemayar
task-156-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1aqktu9emcm23gcvl35.png
task-156-character-0-character-number: 23
task-156-character-0-id: a1qku9mccvl35
task-156-character-1-alphabet: atemayar
task-156-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/avalbtkme6qm23ipb1s.png
task-156-character-1-character-number: 23
task-156-character-1-id: avlbkm6qpb1s
task-156-is-correct-answer: true
task-156-keypress: 
task-156-keypress_before_show_prompt_count: 
task-156-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-156-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-156-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-156-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-156-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-156-reaction-time: -1
task-156-time-of-doTask: 1302074130701
task-156-time-of-keypress: 
task-156-time-of-showCharacters: 1302074132193
task-157-are-same: true
task-157-character-0-alphabet: myanmar
task-157-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1mfoyggatln32wgo7n4.png
task-157-character-0-character-number: 32
task-157-character-0-id: a1foggtlgo7n4
task-157-character-1-alphabet: myanmar
task-157-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/almjsyxta6vn32r0a30.png
task-157-character-1-character-number: 32
task-157-character-1-id: aljsxt6v0a30
task-157-is-correct-answer: true
task-157-keypress: 
task-157-keypress_before_show_prompt_count: 
task-157-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-157-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-157-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-157-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-157-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-157-reaction-time: -1
task-157-time-of-doTask: 1302074137404
task-157-time-of-keypress: 
task-157-time-of-showCharacters: 1302074138391
task-158-are-same: false
task-158-character-0-alphabet: myanmar
task-158-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1mumyhcarjn25j9zfdp.png
task-158-character-0-character-number: 25
task-158-character-0-id: a1umhcrj9zfdp
task-158-character-1-alphabet: sylheti
task-158-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3s20y9glnoh1919duil.png
task-158-character-1-character-number: 19
task-158-character-1-id: a3209gno9duil
task-158-is-correct-answer: true
task-158-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728545348,""which"":97}
task-158-keypress_before_show_prompt_count: 0
task-158-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-158-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-158-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-158-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-158-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-158-reaction-time: 877
task-158-time-of-doTask: 1302074143453
task-158-time-of-keypress: 1302074145349
task-158-time-of-showCharacters: 1302074144472
task-159-are-same: false
task-159-character-0-alphabet: tagalog
task-159-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/amtynaplg5xa06zzw6q.png
task-159-character-0-character-number: 06
task-159-character-0-id: amynpl5xzw6q
task-159-character-1-alphabet: sylheti
task-159-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1sa2y5plyfh28ooa9ge.png
task-159-character-1-character-number: 28
task-159-character-1-id: a1a25pyfoa9ge
task-159-is-correct-answer: true
task-159-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728548177,""which"":97}
task-159-keypress_before_show_prompt_count: 0
task-159-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-159-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-159-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-159-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-159-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-159-reaction-time: 908
task-159-time-of-doTask: 1302074146481
task-159-time-of-keypress: 1302074148178
task-159-time-of-showCharacters: 1302074147270
task-16-are-same: true
task-16-character-0-alphabet: korean
task-16-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ajk6uoper9me047larg.png
task-16-character-0-character-number: 04
task-16-character-0-id: aj6upe9mlarg
task-16-character-1-alphabet: korean
task-16-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3kbbo99rmne0443zy37.png
task-16-character-1-character-number: 04
task-16-character-1-id: a3bb99mn3zy37
task-16-is-correct-answer: true
task-16-keypress: 
task-16-keypress_before_show_prompt_count: 
task-16-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-16-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-16-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-16-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-16-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-16-reaction-time: -1
task-16-time-of-doTask: 1302073384005
task-16-time-of-keypress: 
task-16-time-of-showCharacters: 1302073385394
task-160-are-same: true
task-160-character-0-alphabet: atemayar
task-160-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1apotymebem06kntexx.png
task-160-character-0-character-number: 06
task-160-character-0-id: a1poymbentexx
task-160-character-1-alphabet: atemayar
task-160-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1avzthyep8m06byvxkz.png
task-160-character-1-character-number: 06
task-160-character-1-id: a1vzhyp8yvxkz
task-160-is-correct-answer: true
task-160-keypress: 
task-160-keypress_before_show_prompt_count: 
task-160-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-160-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-160-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-160-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-160-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-160-reaction-time: -1
task-160-time-of-doTask: 1302074152857
task-160-time-of-keypress: 
task-160-time-of-showCharacters: 1302074154300
task-161-are-same: false
task-161-character-0-alphabet: sylheti
task-161-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3s20y9glnoh1919duil.png
task-161-character-0-character-number: 19
task-161-character-0-id: a3209gno9duil
task-161-character-1-alphabet: inuktitut
task-161-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1imannxuzok11lpzden.png
task-161-character-1-character-number: 11
task-161-character-1-id: a1manxzopzden
task-161-is-correct-answer: true
task-161-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728561346,""which"":97}
task-161-keypress_before_show_prompt_count: 0
task-161-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-161-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-161-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-161-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-161-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-161-reaction-time: 791
task-161-time-of-doTask: 1302074159462
task-161-time-of-keypress: 1302074161347
task-161-time-of-showCharacters: 1302074160556
task-162-are-same: true
task-162-character-0-alphabet: tagalog
task-162-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1teharxgjpa10klsq0r.png
task-162-character-0-character-number: 10
task-162-character-0-id: a1ehrxjplsq0r
task-162-character-1-alphabet: tagalog
task-162-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1tj8as7ggia10uyto4a.png
task-162-character-1-character-number: 10
task-162-character-1-id: a1j8s7giyto4a
task-162-is-correct-answer: true
task-162-keypress: 
task-162-keypress_before_show_prompt_count: 
task-162-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-162-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-162-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-162-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-162-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-162-reaction-time: -1
task-162-time-of-doTask: 1302074162495
task-162-time-of-keypress: 
task-162-time-of-showCharacters: 1302074163228
task-163-are-same: true
task-163-character-0-alphabet: korean
task-163-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3k9iovbrdme3951ekue.png
task-163-character-0-character-number: 39
task-163-character-0-id: a39ivbdm1ekue
task-163-character-1-alphabet: korean
task-163-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3kmvo1jrtwe39hep7xn.png
task-163-character-1-character-number: 39
task-163-character-1-id: a3mv1jtwep7xn
task-163-is-correct-answer: true
task-163-keypress: 
